#{"t_start": 1729511790.5069196, "env_id": "CarRacingCustomTest-v0"}
r,l,t
166045.15187,1000,114827.801941
121587.013177,1000,114942.27902
206066.264378,1000,115054.159001
206378.73305,1000,115244.174722
204431.176659,1000,115344.982013
106514.553417,1000,115460.435966
108455.518764,1000,115572.871943
102803.35711,1000,115681.488081
163729.309087,1000,115794.881419
115124.099845,1000,115988.571084
173714.37638,1000,116092.070813
183487.410399,1000,116200.073488
155330.562934,1000,116333.236433
137130.981727,1000,116468.913377
181070.226966,1000,116606.325467
129187.562738,1000,116831.162764
114268.713208,1000,116965.159734
108699.580226,1000,117105.263751
136861.449421,1000,117240.633776
150862.097711,1000,117370.641472
107337.890559,1000,117498.964665
180939.349822,1000,117596.157186
90046.806643,1000,117756.229275
107887.57596,1000,117847.735708
204920.786292,1000,117952.969298
133790.586857,1000,118061.085785
192563.62316,1000,118155.239163
170265.240986,1000,118253.836136
172183.643764,1000,118412.0102
119874.915316,1000,118504.845494
163348.290873,1000,118599.028469
165426.200582,1000,118689.575105
150958.868437,1000,118786.23879
113442.932853,1000,118881.752705
209398.050713,1000,119036.983693
174858.808238,1000,119126.611086
133053.215139,1000,119234.166041
115079.202975,1000,119325.289506
141708.835091,1000,119414.19311
173573.424169,1000,119508.337402
174028.73305,1000,119665.989951
163264.673039,1000,119763.129648
198104.5267,1000,119856.492663
165274.636411,1000,119949.022022
145294.862422,1000,120025.225695
73701.56509,1000,120095.702223
67915.682315,1000,120167.071982
174087.032848,1000,120295.365875
110911.439817,1000,120383.20067
150789.071396,1000,120458.895449
177952.786976,1000,120538.400982
214434.17846,1000,120611.956368
221899.24406,1000,120692.487644
178967.27527,1000,120819.627996
94890.41624,1000,120901.88941
119660.719494,1000,120983.592874
170393.932385,1000,121062.617704
151204.685431,1000,121140.944845
135029.959062,1000,121218.498641
187076.215485,1000,121350.305778
111007.762354,1000,121428.194231
123831.062242,1000,121507.827326
219310.391645,1000,121587.925156
156090.316061,1000,121667.717132
166482.5883,1000,121746.426108
101028.312882,1000,121878.386463
180542.034512,1000,121957.102483
226389.140876,1000,122035.18251
179064.570488,1000,122114.667714
172666.441477,1000,122189.054462
199179.088875,1000,122269.085071
184117.825714,1000,122346.697379
