#{"t_start": 1729511790.5114403, "env_id": "CarRacingCustomTest-v0"}
r,l,t
154138.118432,1000,114827.959635
137536.116924,1000,114942.498482
140709.303168,1000,115054.331509
163733.855063,1000,115244.334291
113151.993123,1000,115345.136862
144660.132329,1000,115460.567407
149134.573948,1000,115572.997623
150184.044405,1000,115681.626687
173845.871113,1000,115794.996892
164753.473309,1000,115988.826702
139052.867249,1000,116092.191918
134526.714416,1000,116200.19468
145006.615255,1000,116333.419894
124602.182465,1000,116469.190017
73688.464861,1000,116606.518714
177689.470909,1000,116831.346278
88467.338492,1000,116965.311459
121298.891247,1000,117105.438221
172968.69444,1000,117240.910599
104968.672359,1000,117370.746295
176935.99262,1000,117499.08516
252785.119136,1000,117596.283051
181111.281175,1000,117756.349661
130598.018764,1000,117847.85013
63199.268764,1000,117953.122088
115698.963389,1000,118061.2718
74228.302452,1000,118155.341733
121377.808974,1000,118253.97356
149138.078644,1000,118412.100124
160202.600897,1000,118504.966717
147340.096686,1000,118599.117988
105230.518764,1000,118689.708374
141569.334553,1000,118786.344098
169230.06256,1000,118881.849397
148682.617304,1000,119037.077936
99014.17261,1000,119126.701052
54948.410921,1000,119234.316523
145157.492448,1000,119325.383424
142402.132476,1000,119414.299731
96748.346633,1000,119508.458054
161197.004271,1000,119666.094929
109989.447335,1000,119763.234724
132668.018764,1000,119856.645757
159920.706936,1000,119949.111844
138191.667413,1000,120025.303407
162465.891104,1000,120095.793117
150345.438119,1000,120167.200603
229748.555677,1000,120295.471532
114872.645099,1000,120383.30531
162018.18163,1000,120459.082992
186149.968222,1000,120538.522266
147905.198251,1000,120612.122191
109133.772189,1000,120692.603121
116474.685431,1000,120819.73077
139482.304478,1000,120902.014617
175069.836946,1000,120983.73214
126541.095687,1000,121062.758963
125635.815374,1000,121141.033148
95699.933658,1000,121218.60423
113542.190949,1000,121350.431825
137446.542254,1000,121428.286384
136958.494954,1000,121507.921052
132954.85262,1000,121588.038644
169708.559305,1000,121667.836536
164628.450419,1000,121746.517904
108873.679141,1000,121878.532033
116006.14826,1000,121957.429183
105554.600234,1000,122035.287507
102440.746037,1000,122114.770657
89601.753704,1000,122189.181588
124345.323729,1000,122269.186414
160440.018764,1000,122346.794499
